added,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,creativity,creativity_rank,creativity_rank_type,draft_rank,position_id,event_points,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,own_goals,penalties_missed,penalties_saved,points_per_game,red_cards,saves,second_name,starts,status,club_id,threat,threat_rank,threat_rank_type,total_points,web_name,yellow_cards
2023-07-05T08:58:28.483726Z,0,0,0,0,0,0,153127,0.0,559,218,534,3,0,0.00,0.00,0.00,0.00,Isaac,0.0,0,0,0.0,573,220,413,false,0.0,568,216,0,Joined Standard Liège on a season-long loan deal,2023-09-08T08:20:18.759219Z,0,0,0,0.0,0,0,Hayden,0,u,15,0.0,545,213,0,Hayden,0
2023-07-05T08:58:28.484353Z,0,0,0,0,0,0,83314,0.0,553,214,535,3,0,0.00,0.00,0.00,0.00,Jeff,0.0,0,0,0.0,567,216,414,false,0.0,562,212,0,Season-long loan to Sheffield Wednesday,2023-09-02T08:49:55.025666Z,0,0,0,0.0,0,0,Hendrick,0,u,15,0.0,538,209,0,Hendrick,0
2023-07-05T08:58:28.484890Z,0,6,173,0,25,2,219168,56.2,192,30,24,4,0,0.15,5.59,5.44,6.85,Alexander,4.7,6,6,55.5,34,9,415,false,223.0,41,5,491,Groin Injury - Expected back 25 Nov,2023-10-25T22:30:08.643362Z,0,0,0,5.5,0,0,Isak,6,i,15,276.0,19,8,44,Isak,0
2023-07-05T08:58:28.485496Z,0,0,65,100,100,1,180974,107.0,97,72,69,3,2,0.29,0.72,0.43,5.98,Joelinton Cássio,1.7,6,0,23.7,181,91,416,false,69.0,248,98,458,"",2023-09-30T23:00:09.117051Z,0,0,0,1.6,0,0,Apolinário de Lira,6,a,15,61.0,153,91,11,Joelinton,1
2023-07-05T08:58:28.486152Z,0,0,0,100,75,0,111773,0.0,555,218,482,2,0,0.00,0.00,0.00,0.00,Emil,0.0,0,0,0.0,569,218,417,false,0.0,564,219,0,"",2023-08-06T23:30:05.921189Z,0,0,0,0.0,0,0,Krafth,0,a,15,0.0,541,215,0,Krafth,0
2023-07-05T08:58:28.486833Z,0,0,0,0,0,0,564510,0.0,663,272,536,3,0,0.00,0.00,0.00,0.00,Garang,0.0,0,0,0.0,670,273,418,false,0.0,665,270,0,On loan to FC Volendam,2023-08-09T08:37:02.624952Z,0,0,0,0.0,0,0,Kuol,0,u,15,0.0,655,269,0,Kuol,0
2023-07-05T08:58:28.487435Z,0,0,71,,,2,101148,15.1,328,113,636,2,0,0.04,0.12,0.08,4.16,Jamaal,2.3,4,0,10.1,308,111,419,false,68.0,251,102,376,"",,0,0,0,2.8,0,0,Lascelles,4,a,15,17.0,282,87,14,Lascelles,1
2023-07-05T08:58:28.488121Z,0,0,0,0,0,0,194799,0.0,475,172,638,2,0,0.00,0.00,0.00,0.00,Jamal,0.0,0,0,0.0,495,175,420,false,0.0,489,175,0,Joined Watford on a season long loan,2023-07-28T08:26:22.444029Z,0,0,0,0.0,0,0,Lewis,0,u,15,0.0,450,161,0,J.Lewis,0
2023-07-05T08:58:28.488814Z,2,0,135,,,4,180135,93.9,114,82,187,3,1,0.66,2.04,1.38,7.16,Sean,3.0,8,2,36.7,89,54,421,false,169.0,97,34,628,"",,0,0,0,3.3,0,0,Longstaff,6,a,15,102.0,93,56,33,Longstaff,3
2023-07-05T08:58:28.489369Z,0,0,0,25,100,0,109528,0.0,462,166,631,2,0,0.00,0.00,0.00,0.00,Javier,0.0,0,0,0.0,483,169,422,false,0.0,477,169,0,Groin Injury - 25% chance of playing,2023-11-01T10:00:07.938453Z,0,0,0,0.0,0,0,Manquillo Gaitán,0,d,15,0.0,437,155,0,Manquillo,0
2023-07-05T08:58:28.489954Z,3,3,83,0,25,1,114243,54.1,197,114,199,3,0,0.66,0.71,0.05,1.61,Jacob,6.0,1,1,18.9,219,103,423,false,103.4,177,70,103,Shoulder injury - Unknown return date,2023-10-25T22:30:08.680842Z,0,0,0,5.8,0,0,Murphy,1,i,15,32.0,227,119,23,J.Murphy,0
2023-07-05T08:58:28.490538Z,0,0,189,,,4,98747,0.0,715,85,87,1,2,0.00,0.02,0.02,10.90,Nick,3.3,11,0,20.9,205,13,424,false,205.0,53,12,900,"",,0,0,0,3.7,0,27,Pope,10,a,15,4.0,374,1,37,Pope,0
2023-07-05T08:58:28.491037Z,0,0,0,,,0,56983,0.0,549,213,463,3,0,0.00,0.00,0.00,0.00,Matt,0.0,0,0,0.0,563,215,425,false,0.0,558,211,0,"",,0,0,0,0.0,0,0,Ritchie,0,a,15,0.0,534,208,0,Ritchie,0
2023-07-05T08:58:28.491648Z,0,0,0,0,0,0,170137,0.0,724,313,80,3,0,0.00,0.00,0.00,0.00,Allan,0.0,0,0,0.0,724,313,426,false,0.0,724,313,0,Permanent move to Al Ahli,2023-08-01T09:50:12.023756Z,0,0,0,0.0,0,0,Saint-Maximin,0,u,15,0.0,724,313,0,Saint-Maximin,0
2023-07-05T08:58:28.492283Z,1,4,206,100,100,4,119471,29.2,271,86,175,2,5,0.41,0.99,0.58,10.90,Fabian,4.3,11,0,28.7,133,32,427,false,190.8,70,20,900,"",2023-08-06T23:30:05.975989Z,0,0,0,3.8,0,0,Schär,10,a,15,66.0,143,23,38,Schär,1
2023-07-05T08:58:28.492956Z,0,0,15,,,0,169359,11.9,349,122,433,2,0,0.01,0.01,0.00,1.77,Matt,0.3,4,0,2.2,408,145,428,false,9.2,394,147,77,"",,0,0,0,0.7,0,0,Targett,1,a,15,0.0,519,205,2,Targett,1
2023-07-05T08:58:28.493584Z,0,0,86,0,100,1,432422,87.2,101,75,146,3,0,0.47,1.09,0.62,6.66,Sandro,1.0,5,1,14.3,179,89,429,false,39.0,226,88,437,Suspended until 27 Aug,2023-10-28T17:30:08.969563Z,0,0,0,2.0,0,0,Tonali,5,s,15,16.0,181,104,16,Tonali,2
2023-07-05T08:58:28.494188Z,6,12,286,,,4,77794,476.6,1,1,40,2,0,3.53,3.58,0.05,9.87,Kieran,5.3,11,0,80.2,11,1,430,true,296.2,18,2,857,"",,0,0,0,5.9,0,0,Trippier,10,a,15,29.0,236,67,59,Trippier,3
2023-07-05T08:58:28.494779Z,0,0,0,0,0,0,232977,0.0,489,182,693,2,0,0.00,0.00,0.00,0.00,Kell,0.0,0,0,0.0,509,185,431,false,0.0,503,185,0,Season long loan to Wigan Athletic,2023-07-28T08:27:42.691706Z,0,0,0,0.0,0,0,Watts,0,u,15,0.0,464,171,0,Watts,0
2023-07-05T08:58:28.495361Z,0,0,2,100,100,0,200089,0.9,399,198,99,3,1,0.01,0.01,0.00,0.07,Joe,0.3,0,0,0.4,435,202,432,false,1.4,434,204,18,"",2023-08-06T23:30:05.992699Z,0,0,0,1.0,0,0,Willock,0,a,15,2.0,397,201,1,Willock,0
2023-07-05T08:58:28.495903Z,0,4,165,100,100,3,75115,26.5,281,40,13,4,13,0.10,6.07,5.97,4.14,Callum,6.7,7,7,58.9,27,6,433,false,250.6,29,4,418,"",2023-09-28T03:30:09.763557Z,0,0,0,4.9,0,0,Wilson,4,a,15,317.0,11,5,44,Wilson,1
2023-07-05T08:58:28.496516Z,0,0,0,0,0,0,461682,0.0,635,253,537,3,0,0.00,0.00,0.00,0.00,Brandon,0.0,0,0,0.0,642,255,434,false,0.0,637,252,0,Season long loan to Estoril,2023-08-10T13:50:23.263385Z,0,0,0,0.0,0,0,Aguilera Zamora,0,u,16,0.0,626,250,0,B.Aguilera,0
2023-07-05T08:58:28.497182Z,0,0,0,,,0,48615,0.0,548,212,538,3,0,0.00,0.00,0.00,0.00,Harry,0.0,0,0,0.0,562,214,435,false,0.0,557,210,0,"",,0,0,0,0.0,0,0,Arter,0,a,16,0.0,532,207,0,Arter,0
2023-07-05T08:58:28.497816Z,2,3,112,100,100,1,80226,76.5,140,30,392,2,1,0.38,0.47,0.09,12.71,Serge,1.3,13,0,25.7,163,42,436,false,146.6,120,43,708,"",2023-10-07T21:00:08.142985Z,0,0,0,2.6,0,0,Aurier,9,a,16,34.0,217,57,23,Aurier,2
2023-07-05T08:58:28.498392Z,2,3,125,100,0,1,210156,102.6,104,9,54,4,1,0.38,2.78,2.40,7.74,Taiwo,0.3,9,3,37.6,87,17,437,false,152.2,113,14,508,"",2023-10-07T21:00:08.157229Z,0,0,0,4.2,0,0,Awoniyi,6,a,16,123.0,77,28,34,Awoniyi,1
2023-07-05T08:58:28.498987Z,0,0,0,0,0,0,437753,0.0,447,160,639,2,0,0.00,0.00,0.00,0.00,Giulian,0.0,0,0,0.0,468,163,438,false,0.0,463,164,0,Permanent transfer to Olympiacos,2023-09-18T10:34:51.025619Z,0,0,0,0.0,0,0,Biancone,0,u,16,0.0,422,149,0,Biancone,0
2023-07-05T08:58:28.499589Z,0,3,161,100,100,3,90585,37.1,241,70,431,2,1,0.41,1.52,1.11,13.00,Willy,4.3,11,1,43.9,64,9,439,false,262.0,25,5,753,"",2023-09-19T09:00:09.368567Z,0,0,0,3.8,0,0,Boly,9,a,16,139.0,55,2,34,Boly,1
2023-07-05T08:58:28.500252Z,0,0,0,0,0,0,245830,0.0,621,245,539,3,0,0.00,0.00,0.00,0.00,Josh,0.0,0,0,0.0,628,247,440,false,0.0,623,244,0,Season long loan to Cardiff City,2023-08-04T09:38:29.203317Z,0,0,0,0.0,0,0,Bowler,0,u,16,0.0,611,242,0,Bowler,0
2023-07-05T08:58:28.500864Z,0,0,0,0,0,0,56917,0.0,597,229,449,2,0,0.00,0.00,0.00,0.00,Steve,0.0,0,0,0.0,608,229,441,false,0.0,604,230,0,Permanent transfer to QPR,2023-08-10T13:47:53.233734Z,0,0,0,0.0,0,0,Cook,0,u,16,0.0,586,227,0,Cook,0
2023-07-05T08:58:28.501447Z,0,0,30,25,25,0,513046,25.6,284,148,129,3,0,0.08,0.20,0.12,4.48,Danilo,0.0,6,0,5.9,353,159,442,false,20.0,358,158,285,Hamstring injury - 25% chance of playing,2023-08-31T17:30:08.232600Z,0,0,0,1.8,0,0,dos Santos de Oliveira,4,d,16,12.0,318,162,7,Danilo,0
2023-07-05T08:58:28.502071Z,0,0,0,0,0,0,230251,0.0,677,80,237,4,0,0.00,0.00,0.00,0.00,Emmanuel,0.0,0,0,0.0,680,79,443,false,0.0,679,78,0,On loan to Istanbul Basaksehir,2023-09-18T10:38:41.886230Z,0,0,0,0.0,0,0,Dennis,0,u,16,0.0,671,79,0,Dennis,0
2023-07-05T08:58:28.502697Z,0,0,0,0,0,0,173399,0.0,473,170,694,2,0,0.00,0.00,0.00,0.00,Mohamed,0.0,0,0,0.0,493,173,444,false,0.0,487,173,0,Transferred to Basel,2023-08-28T07:58:11.676535Z,0,0,0,0.0,0,0,Dräger,0,u,16,0.0,448,159,0,Dräger,0
2023-07-05T08:58:28.503321Z,0,0,0,25,25,0,116404,0.0,556,219,446,2,0,0.00,0.00,0.00,0.00,Felipe Augusto,0.0,0,0,0.0,570,219,445,false,0.0,565,220,0,Knee injury - 25% chance of playing,2023-10-19T16:30:09.793915Z,0,0,0,0.0,0,0,de Almeida Monteiro,0,d,16,0.0,542,216,0,Felipe,0
2023-07-05T08:58:28.503899Z,0,0,0,0,0,0,89076,0.0,680,283,217,3,0,0.00,0.00,0.00,0.00,Remo,0.0,0,0,0.0,684,284,446,false,0.0,683,284,0,Season-long loan to Bologna,2023-09-03T20:10:13.581302Z,0,0,0,0.0,0,0,Freuler,0,u,16,0.0,675,280,0,Freuler,0
2023-07-05T08:58:28.504485Z,2,1,123,,,2,222531,309.6,11,8,62,3,2,1.64,2.84,1.20,14.60,Morgan,2.0,14,0,55.8,33,23,447,false,127.2,145,59,831,"",,0,0,0,2.5,0,0,Gibbs-White,9,a,16,120.0,81,49,25,Gibbs-White,3
2023-07-05T08:58:28.505053Z,0,0,0,100,100,0,20066,0.0,454,26,624,1,0,0.00,0.00,0.00,0.00,Wayne,0.0,0,0,0.0,475,43,448,false,0.0,470,43,0,"",2023-08-06T23:30:06.047716Z,0,0,0,0.0,0,0,Hennessey,0,a,16,0.0,429,20,0,Hennessey,0
2023-07-05T08:58:28.505688Z,0,0,0,,,0,168547,0.0,538,62,540,1,0,0.00,0.00,0.00,0.00,Ethan,0.0,0,0,0.0,554,76,449,false,0.0,549,76,0,"",,0,0,0,0.0,0,0,Horvath,0,a,16,0.0,518,57,0,Horvath,0
2023-07-05T08:58:28.506205Z,1,0,33,100,100,0,242898,53.6,198,115,67,3,3,0.44,1.40,0.96,5.91,Brennan,1.3,8,0,18.3,225,106,450,false,48.2,287,121,345,"",2023-09-24T22:30:07.995996Z,0,0,0,1.9,0,0,Johnson,4,a,18,82.0,125,74,13,Johnson,1
2023-07-05T08:58:28.506729Z,0,0,22,,,0,55037,12.2,348,180,242,3,0,0.03,0.10,0.07,3.51,Cheikhou,0.7,3,0,4.6,366,169,451,false,27.8,336,147,71,"",,0,0,0,0.9,0,0,Kouyaté,0,a,16,6.0,351,178,6,Kouyaté,1
2023-07-05T08:58:28.507342Z,0,0,0,0,0,0,221403,0.0,613,232,541,2,0,0.00,0.00,0.00,0.00,Richie,0.0,0,0,0.0,620,232,452,false,0.0,616,233,0,Loan to the end of the year with a permanent transfer in view,2023-08-04T09:37:12.198683Z,0,0,0,0.0,0,0,Laryea,0,u,16,0.0,603,231,0,Laryea,0
2023-07-05T08:58:28.508083Z,0,0,65,100,100,2,179519,60.8,181,107,224,3,1,0.06,0.33,0.27,11.20,Orel,2.0,12,0,13.2,280,127,453,false,54.0,276,113,732,"",2023-10-07T21:00:08.186421Z,0,0,0,1.8,0,0,Mangala,9,a,16,18.0,278,145,16,Mangala,4
2023-07-05T08:58:28.508707Z,0,0,0,0,0,0,242885,0.0,492,183,695,2,0,0.00,0.00,0.00,0.00,Loïc,0.0,0,0,0.0,512,186,454,false,0.0,506,186,0,Season long to Almere City,2023-08-29T07:47:33.418642Z,0,0,0,0.0,0,0,Mbe Soh,0,u,16,0.0,468,173,0,Mbe Soh,0
2023-07-05T08:58:28.509218Z,0,1,64,100,100,1,168281,32.4,256,78,425,2,0,0.17,0.38,0.21,5.64,Scott,0.0,6,0,13.8,273,92,455,false,89.0,210,81,416,"",2023-08-26T21:00:08.377652Z,0,0,0,2.4,0,0,McKenna,5,a,16,17.0,287,91,12,McKenna,0
2023-07-05T08:58:28.509783Z,0,0,0,0,0,0,244930,0.0,580,228,483,3,0,0.00,0.00,0.00,0.00,Alex,0.0,0,0,0.0,593,230,456,false,0.0,588,226,0,Season-long loan to KV Kortrijk,2023-09-08T08:21:25.234986Z,0,0,0,0.0,0,0,Mighten,0,u,16,0.0,568,224,0,Mighten,0
2023-07-05T08:58:28.510389Z,0,0,26,100,100,0,199170,5.8,368,133,447,2,1,0.04,0.04,0.00,8.34,Moussa,0.3,7,0,3.6,375,136,457,false,30.8,326,123,269,"",2023-10-01T19:30:08.979092Z,0,0,0,0.4,1,0,Niakhaté,3,a,16,0.0,600,230,2,Niakhaté,0
2023-07-05T08:58:28.511080Z,0,0,0,0,0,0,243345,0.0,691,291,255,3,0,0.00,0.00,0.00,0.00,Lewis,0.0,0,0,0.0,694,292,458,false,0.0,693,292,0,Season-long loan to Middlesbrough,2023-09-01T07:24:06.652254Z,0,0,0,0.0,0,0,O'Brien,0,u,16,0.0,687,289,0,O'Brien,0
2023-07-05T08:58:28.511868Z,0,0,0,0,0,0,437476,0.0,625,247,542,3,0,0.00,0.00,0.00,0.00,Braian,0.0,0,0,0.0,632,249,459,false,0.0,627,246,0,Permanent transfer to Real Salt Lake,2023-08-04T09:39:04.512634Z,0,0,0,0.0,0,0,Ojeda Rodríguez,0,u,16,0.0,616,244,0,Ojeda,0
2023-07-05T08:58:28.512420Z,0,0,0,0,0,0,209035,0.0,481,177,696,2,0,0.00,0.00,0.00,0.00,Jonathan,0.0,0,0,0.0,501,180,460,false,0.0,495,180,0,Season-long loan to Cardiff City,2023-09-01T14:45:03.225842Z,0,0,0,0.0,0,0,Panzo,0,u,16,0.0,456,166,0,Panzo,0
2023-07-05T08:58:28.513046Z,0,0,0,0,0,0,204822,0.0,568,224,543,2,0,0.00,0.00,0.00,0.00,Omar,0.0,0,0,0.0,582,224,461,false,0.0,577,225,0,Season-long loan to Olympiakos,2023-08-16T16:30:07.161960Z,0,0,0,0.0,0,0,Richards,0,u,16,0.0,555,222,0,O.Richards,0
2023-07-05T08:58:28.513706Z,0,0,0,0,0,0,185253,0.0,610,242,468,3,0,0.00,0.00,0.00,0.00,Gustavo Henrique,0.0,0,0,0.0,617,244,462,false,0.0,613,241,0,Season long loan to Olympiacos,2023-08-21T08:31:03.509832Z,0,0,0,0.0,0,0,Furtado Scarpa,0,u,16,0.0,599,239,0,G.Scarpa,0
2023-07-05T08:58:28.514380Z,0,0,0,0,0,0,50232,0.0,672,278,261,3,0,0.00,0.00,0.00,0.00,Jonjo,0.0,0,0,0.0,676,278,463,false,0.0,674,277,0,Season long loan to Çaykur Rizespor,2023-09-18T10:37:34.955618Z,0,0,0,0.0,0,0,Shelvey,0,u,16,0.0,665,274,0,J.Shelvey,0
2023-07-05T08:58:28.514963Z,0,0,0,0,0,0,217331,0.0,611,63,445,4,0,0.00,0.00,0.00,0.00,Sam,0.0,0,0,0.0,618,61,464,false,0.0,614,59,0,Joined Nashville SC on a permanent transfer,2023-07-26T11:30:33.401435Z,0,0,0,0.0,0,0,Surridge,0,u,16,0.0,601,61,0,Surridge,0
2023-07-05T08:58:28.515493Z,1,0,55,,,1,114241,46.8,214,57,438,2,1,0.12,0.47,0.35,3.91,Harry,2.7,3,0,16.8,243,78,465,false,77.6,233,94,231,"",,0,0,0,3.0,0,0,Toffolo,2,a,16,44.0,190,42,12,Toffolo,0
2023-07-05T08:58:28.516043Z,0,0,0,0,0,0,201440,0.0,565,58,544,4,0,0.00,0.00,0.00,0.00,Hwang,0.0,0,0,0.0,579,56,466,false,0.0,574,54,0,Season-long loan to Norwich City,2023-09-03T20:12:47.865585Z,0,0,0,0.0,0,0,Ui-jo,0,u,16,0.0,552,56,0,Ui-jo,0
2023-07-05T08:58:28.516635Z,0,0,15,,,0,215136,30.2,261,80,408,2,1,0.11,0.13,0.02,1.58,Neco,0.7,2,0,7.2,336,120,467,false,33.0,322,121,117,"",,0,0,0,1.2,0,0,Williams,1,a,16,8.0,337,114,5,Williams,0
2023-07-05T08:58:28.517270Z,0,5,98,75,,1,60689,58.7,185,28,220,4,0,0.09,2.19,2.10,4.94,Chris,5.0,2,3,31.4,109,20,468,false,118.8,161,19,232,Hamstring injury - 75% chance of playing,2023-10-29T22:00:10.906708Z,0,0,0,3.1,0,0,Wood,2,d,16,137.0,58,22,28,Wood,0
2023-07-05T08:58:28.517859Z,0,3,69,100,100,1,208912,22.1,296,101,402,2,0,0.31,0.41,0.10,8.88,Joe,0.0,9,0,12.2,286,98,469,false,82.0,225,90,437,"",2023-08-26T19:30:07.624115Z,0,0,0,2.0,1,0,Worrall,5,a,16,18.0,274,85,12,Worrall,0
2023-07-05T08:58:28.518401Z,0,0,31,100,100,1,204968,22.1,297,155,221,3,1,0.16,0.23,0.07,8.15,Ryan,0.7,8,0,9.3,314,142,470,false,61.0,263,105,357,"",2023-10-02T09:30:09.366703Z,0,0,0,1.2,0,0,Yates,3,a,16,11.0,326,168,10,Yates,2
2023-07-05T08:58:28.518958Z,0,0,77,0,0,0,233821,7.8,360,129,545,2,0,0.08,0.93,0.85,19.57,Anel,0.3,22,0,19.2,200,58,471,false,120.4,132,47,720,Hamstring injury - Unknown return date,2023-10-22T23:30:08.264278Z,0,0,0,0.4,0,0,Ahmedhodžić,8,i,17,62.0,141,21,3,Ahmedhodžić,3
2023-07-05T08:58:28.519630Z,0,0,0,,,0,538206,0.0,451,24,697,1,0,0.00,0.00,0.00,0.00,Jordan,0.0,0,0,0.0,472,41,472,false,0.0,467,41,0,"",,0,0,0,0.0,0,0,Amissah,0,a,17,0.0,426,18,0,Amissah,0
2023-07-05T08:58:28.520287Z,0,0,19,100,50,0,82691,27.2,269,85,698,2,0,0.12,0.12,0.00,8.72,George,0.0,6,0,6.6,333,118,473,false,35.0,301,117,269,"",2023-09-13T01:00:07.638722Z,0,0,0,1.0,0,0,Baldock,3,a,17,4.0,345,118,4,Baldock,1
2023-07-05T08:58:28.520847Z,0,0,35,0,0,0,40386,26.1,277,90,701,2,0,0.07,0.19,0.12,7.12,Chris,0.3,6,0,9.4,295,105,474,false,56.0,245,100,316,Leg injury - Unknown return date,2023-10-07T21:00:08.209470Z,0,0,0,1.0,0,0,Basham,3,i,17,12.0,304,101,8,Basham,1
2023-07-05T08:58:28.521383Z,1,2,69,,,0,207189,78.5,134,93,299,3,1,0.18,1.10,0.92,14.93,Sander,2.8,18,0,22.6,183,92,475,false,84.2,213,85,607,"",,0,0,0,1.9,0,0,Berge,7,a,6,62.0,147,87,19,Berge,2
2023-07-05T08:58:28.521902Z,1,0,66,100,100,1,226182,35.5,247,74,546,2,0,0.15,0.77,0.62,9.70,Jayden,1.7,14,1,14.5,261,86,476,false,66.6,255,104,477,"",2023-08-04T11:00:04.348112Z,0,0,0,2.7,0,0,Bogle,6,a,17,43.0,193,44,19,Bogle,1
2023-07-05T08:58:28.522515Z,0,0,8,100,100,0,195473,12.9,346,46,300,4,1,0.04,0.07,0.03,2.72,Rhian,1.0,5,0,4.6,368,46,477,false,11.4,382,44,118,"",2023-08-06T23:30:06.086613Z,0,0,0,1.0,0,0,Brewster,1,a,17,21.0,266,48,4,Brewster,0
2023-07-05T08:58:28.523135Z,0,0,0,100,100,0,476938,0.0,587,233,547,3,0,0.00,0.00,0.00,0.00,Ismaila,0.0,0,0,0.0,600,235,478,false,0.0,595,231,0,"",2023-08-04T11:00:04.362630Z,0,0,0,0.0,0,0,Coulibaly,0,a,17,0.0,575,229,0,Coulibaly,0
2023-07-05T08:58:28.523782Z,0,0,0,100,50,0,102549,0.0,460,31,703,1,0,0.00,0.00,0.00,0.00,Adam,0.0,0,0,0.0,481,48,479,false,0.0,475,48,0,"",2023-10-12T09:30:10.081141Z,0,0,0,0.0,0,0,Davies,0,a,17,0.0,435,25,0,A.Davies,0
2023-07-05T08:58:28.524299Z,0,0,54,0,0,0,108416,1.1,396,148,548,2,0,0.00,0.17,0.17,14.85,John,0.0,17,0,10.3,281,95,480,false,71.4,206,80,482,Leg injury - Unknown return date,2023-09-30T23:00:09.253470Z,0,0,0,0.2,0,0,Egan,6,i,17,30.0,205,51,1,Egan,2
2023-07-05T08:58:28.524807Z,0,0,4,100,100,0,47247,0.3,415,207,301,3,1,0.01,0.01,0.00,1.32,John,0.3,2,0,0.0,682,282,481,false,0.0,681,282,19,"",2023-08-04T11:00:04.379703Z,0,0,0,1.0,0,0,Fleck,0,a,17,0.0,673,278,1,Fleck,0
2023-07-05T08:58:28.525385Z,0,2,188,,,0,82143,0.0,599,71,549,1,0,0.00,0.00,0.00,23.40,Wes,0.7,29,0,29.8,98,1,482,false,297.0,3,1,900,"",,1,0,0,1.9,0,50,Foderingham,10,a,17,0.0,588,67,19,Foderingham,1
2023-07-05T08:58:28.525937Z,0,0,0,0,0,0,523700,0.0,678,81,302,4,0,0.00,0.00,0.00,0.00,Daniel,0.0,0,0,0.0,681,80,483,false,0.0,680,79,0,Illness - Unknown return date,2023-08-06T23:30:06.119901Z,0,0,0,0.0,0,0,Jebbison,0,i,17,0.0,672,80,0,Jebbison,0
2023-07-05T08:58:28.526513Z,0,0,11,0,0,0,155197,11.0,353,125,550,2,0,0.01,0.01,0.00,2.62,Max,0.0,2,0,4.2,371,133,484,false,29.4,331,126,124,Ankle injury - Unknown return date,2023-08-25T14:00:09.439172Z,0,0,0,1.5,0,0,Lowe,2,i,17,2.0,379,136,3,Lowe,0
2023-07-05T08:58:28.527046Z,1,1,38,25,25,0,169432,67.8,166,22,147,4,0,0.81,2.62,1.82,10.02,Oliver,2.3,11,1,34.1,101,18,485,false,101.2,181,21,430,Groin Injury - 25% chance of playing,2023-10-22T23:30:08.385626Z,0,0,0,2.3,1,0,McBurnie,5,d,17,172.0,44,17,14,McBurnie,1
2023-07-05T08:58:28.527650Z,0,0,0,0,0,0,440993,0.0,718,87,148,4,0,0.00,0.00,0.00,0.00,Iliman,0.0,0,0,0.0,718,87,486,false,0.0,718,87,0,Permanent transfer to Marseille,2023-08-02T07:28:59.550053Z,0,0,0,0.0,0,0,Ndiaye,0,u,17,0.0,717,87,0,Ndiaye,0
2023-07-05T08:58:28.528179Z,0,0,0,0,0,0,443211,0.0,448,161,704,2,0,0.00,0.00,0.00,0.00,Rhys,0.0,0,0,0.0,469,164,487,false,0.0,464,165,0,Lack of match fitness - Unknown return date,2023-08-06T23:30:06.150503Z,0,0,0,0.0,0,0,Norrington-Davies,0,i,17,0.0,423,150,0,Norrington-Davies,0
2023-07-05T08:58:28.528703Z,0,0,109,100,100,0,79934,110.2,59,44,303,3,1,0.62,0.77,0.15,17.91,Oliver,1.3,23,0,25.7,113,63,488,false,119.0,131,50,700,"",2023-08-06T23:30:06.165508Z,0,0,0,1.6,0,0,Norwood,8,a,17,27.0,215,117,14,Norwood,3
2023-07-05T08:58:28.529361Z,0,0,21,100,100,0,167878,23.0,291,152,304,3,0,0.17,0.29,0.12,5.07,Ben,0.3,5,0,3.8,360,165,489,false,17.0,343,151,235,"",2023-08-27T23:00:07.645002Z,0,0,0,1.0,0,0,Osborn,3,a,17,0.0,362,184,5,Osborn,2
2023-07-05T08:58:28.530032Z,0,0,-6,0,0,0,538207,1.4,367,48,551,4,0,0.06,0.35,0.29,6.06,William,0.0,3,0,1.1,400,48,490,false,0.0,436,51,233,Knock - Unknown return date,2023-09-13T01:00:07.758026Z,0,0,0,1.3,0,0,Osula,3,i,17,13.0,263,47,4,Osula,2
2023-07-05T08:58:28.530574Z,0,0,0,,,0,214572,0.0,444,21,705,1,0,0.00,0.00,0.00,0.00,Brandon,0.0,0,0,0.0,465,38,491,false,0.0,460,38,0,"",,0,0,0,0.0,0,0,Austin,0,a,18,0.0,418,15,0,Austin,0
2023-07-05T08:58:28.531073Z,0,0,3,100,25,0,202993,0.8,401,200,120,3,1,0.00,0.07,0.07,0.17,Rodrigo,0.3,1,0,0.3,439,205,492,false,0.6,438,206,1,"",2023-07-05T16:30:03.838788Z,0,0,0,1.0,0,0,Bentancur,0,a,18,2.0,398,202,1,Bentancur,0
2023-07-05T08:58:28.531717Z,0,0,106,100,100,3,227127,114.7,81,61,247,3,3,1.02,1.63,0.61,11.93,Yves,0.3,8,0,38.1,85,53,493,false,171.0,94,32,723,"",2023-10-07T14:00:09.953812Z,0,0,0,1.4,1,0,Bissouma,9,a,18,96.0,101,60,13,Bissouma,4
2023-07-05T08:58:28.532387Z,0,0,2,100,100,0,436234,0.3,416,208,267,3,1,0.00,0.00,0.00,0.17,Bryan,0.3,1,0,0.0,695,293,494,false,0.0,694,293,1,"",2023-08-04T11:00:04.405468Z,0,0,0,1.0,0,0,Gil Salvatierra,0,a,18,0.0,688,290,1,Bryan,0
2023-07-05T08:58:28.533132Z,1,0,25,100,100,0,115556,5.7,369,134,370,2,1,0.02,0.58,0.56,0.77,Ben,0.7,0,0,4.5,369,131,495,false,27.8,335,129,88,"",2023-10-24T09:30:08.106487Z,0,0,0,1.6,0,0,Davies,1,a,18,12.0,314,105,8,Davies,0
2023-07-05T08:58:28.533750Z,0,0,0,,,0,93264,0.0,534,209,372,2,0,0.00,0.00,0.00,0.00,Eric,0.0,0,0,0.0,553,212,496,false,0.0,548,213,0,"",,0,0,0,0.0,0,0,Dier,0,a,18,0.0,513,202,0,Dier,0
